"Time","Distance","GPS_Speed","GPS_Latitude","GPS_Longitude"

0.000,0.000,26.266605,42.068633851735,-84.237044865451,
0.100,0.004,26.690380,42.068636863005,-84.237059199471,
0.200,0.008,26.989880,42.068639392177,-84.237073521837,
0.300,0.012,27.165106,42.068641418947,-84.237087828246,
0.400,0.016,27.179399,42.068643028522,-84.237102291992,
0.500,0.020,27.117262,42.068643098268,-84.237116361991,
0.600,0.024,27.018465,42.068643136589,-84.237130423954,
0.700,0.028,26.894190,42.068643174910,-84.237144485917,
0.800,0.032,26.733255,42.068642645236,-84.237158375980,
0.900,0.036,26.510181,42.068640214014,-84.237171690549,
1.000,0.039,26.298294,42.068637782791,-84.237185005119,
1.100,0.043,26.111883,42.068635351569,-84.237198319688,
1.200,0.047,25.962133,42.068632068315,-84.237211313702,
1.300,0.051,25.947840,42.068627606757,-84.237223788831,
1.400,0.055,26.009977,42.068622290600,-84.237235689417,
1.500,0.058,26.108776,42.068616056672,-84.237247159946,
1.600,0.062,26.453016,42.068608918570,-84.237258121201,
1.700,0.066,26.876791,42.068600898583,-84.237268153702,
1.800,0.070,27.322935,42.068592050054,-84.237277099438,
1.900,0.074,27.820034,42.068582438387,-84.237285103916,
2.000,0.079,28.427113,42.068571961103,-84.237291823276,
2.100,0.083,29.110619,42.068560947236,-84.237297636169,
2.200,0.087,29.794128,42.068549440059,-84.237302590118,
2.300,0.092,30.477636,42.068537488473,-84.237306717621,
2.400,0.096,31.087824,42.068525142138,-84.237310012775,
2.500,0.101,31.610397,42.068512414541,-84.237312330420,
2.600,0.106,32.107494,42.068499482926,-84.237313909043,
2.700,0.110,32.384624,42.068486415442,-84.237314759761,
2.800,0.115,32.398914,42.068473272010,-84.237314893063,
2.900,0.120,32.300121,42.068460103850,-84.237314299976,
3.000,0.125,32.139183,42.068447006659,-84.237312865023,
3.100,0.129,31.952772,42.068433987985,-84.237310871326,
3.200,0.134,31.839682,42.068421053023,-84.237308437337,
3.300,0.139,31.777546,42.068408193785,-84.237305693971,
3.400,0.143,31.678749,42.068395387830,-84.237302785261,
3.500,0.148,31.664455,42.068382576208,-84.237300075765,
3.600,0.152,31.836575,42.068369703235,-84.237297794210,
3.700,0.157,32.085121,42.068356728388,-84.237296158993,
3.800,0.162,32.406994,42.068343617681,-84.237295355254,
3.900,0.167,32.853138,42.068330339484,-84.237295559616,
4.000,0.172,33.460217,42.068316820918,-84.237297264940,
4.100,0.177,34.400352,42.068303103323,-84.237300167262,
4.200,0.182,35.445499,42.068289185125,-84.237304242871,
4.300,0.187,36.513016,42.068275059299,-84.237309445733,
4.400,0.193,37.631481,42.068260705517,-84.237315731747,
4.500,0.198,38.786613,42.068246031268,-84.237323170739,
4.600,0.204,39.967216,42.068231072864,-84.237331321312,
4.700,0.210,41.111164,42.068215801681,-84.237340053249,
4.800,0.217,42.266293,42.068200194388,-84.237349239174,
4.900,0.223,43.373573,42.068184223847,-84.237358759438,
5.000,0.229,44.283264,42.068167782615,-84.237368451905,
5.100,0.236,45.164368,42.068151021739,-84.237378111254,
5.200,0.243,45.693153,42.068133995941,-84.237387622182,
5.300,0.249,45.721737,42.068116771364,-84.237396880423,
5.400,0.256,45.597466,42.068099426239,-84.237405781871,
5.500,0.263,45.179901,42.068082131112,-84.237414040393,
5.600,0.269,44.265244,42.068064999661,-84.237421733671,
5.700,0.276,43.183437,42.068048113673,-84.237428814916,
5.800,0.282,41.833820,42.068031531121,-84.237435266775,
5.900,0.288,40.353710,42.068015292365,-84.237441090648,
6.000,0.293,39.254505,42.067999480226,-84.237446185787,
6.100,0.299,38.237942,42.067983934636,-84.237450843748,
6.200,0.304,37.596066,42.067968584467,-84.237455165968,
6.300,0.310,37.542004,42.067953361127,-84.237459248953,
6.400,0.316,37.739601,42.067938199512,-84.237463182201,
6.500,0.321,37.878170,42.067923005944,-84.237467088413,
6.600,0.327,38.270256,42.067907732817,-84.237471021088,
6.700,0.332,38.671658,42.067892370195,-84.237474976966,
6.800,0.338,38.846886,42.067876911239,-84.237478940533,
6.900,0.344,38.971157,42.067861348518,-84.237482881933,
7.000,0.350,39.095432,42.067845670373,-84.237486703144,
7.100,0.355,39.164719,42.067829922522,-84.237490390408,
7.200,0.361,39.195789,42.067814111927,-84.237493939209,
7.300,0.367,39.318508,42.067798252961,-84.237497353307,
7.400,0.373,39.468258,42.067782369271,-84.237500642230,
7.500,0.378,39.445889,42.067766490871,-84.237503873527,
7.600,0.384,39.321613,42.067750646741,-84.237507111096,
7.700,0.390,39.197338,42.067734853354,-84.237510400281,
7.800,0.396,39.073063,42.067719116698,-84.237513775521,
7.900,0.401,38.948792,42.067703431762,-84.237517261651,
8.000,0.407,38.934502,42.067687783723,-84.237520905259,
8.100,0.413,39.051628,42.067672105227,-84.237524671330,
8.200,0.418,39.206970,42.067656351428,-84.237528554302,
8.300,0.424,39.563946,42.067640477877,-84.237532549793,
8.400,0.430,40.061043,42.067624434662,-84.237536657955,
8.500,0.436,40.594807,42.067608119687,-84.237540921573,
8.600,0.442,41.410664,42.067591598711,-84.237545306248,
8.700,0.448,42.001591,42.067574909021,-84.237549820961,
8.800,0.455,42.348934,42.067558103588,-84.237554472361,
8.900,0.461,42.538452,42.067541253662,-84.237559267884,
9.000,0.467,42.233978,42.067524559503,-84.237564257662,
9.100,0.473,41.418118,42.067508137137,-84.237569404434,
9.200,0.479,40.387264,42.067492094054,-84.237574714722,
9.300,0.485,39.074310,42.067476521932,-84.237580196604,
9.400,0.490,37.546356,42.067461511238,-84.237585865185,
