"Time","Distance","GPS_Speed","GPS_Latitude","GPS_Longitude"

0.000,0.000,25.694942,42.068636908269,-84.237043487337,
0.100,0.004,26.085163,42.068639745425,-84.237057706767,
0.200,0.008,26.373480,42.068642075355,-84.237071978297,
0.300,0.012,26.554920,42.068643870131,-84.237086114885,
0.400,0.015,26.482840,42.068645123382,-84.237100077910,
0.500,0.019,26.149786,42.068645794657,-84.237114038428,
0.600,0.023,25.821703,42.068645128195,-84.237127348611,
0.700,0.027,25.573153,42.068644313096,-84.237140586534,
0.800,0.031,25.302237,42.068643497997,-84.237153824457,
0.900,0.034,24.946812,42.068642346304,-84.237166888074,
1.000,0.038,24.511852,42.068639287248,-84.237178963955,
1.100,0.041,24.076891,42.068636228192,-84.237191039837,
1.200,0.045,23.641933,42.068633169136,-84.237203115719,
1.300,0.048,23.341190,42.068629501511,-84.237214830958,
1.400,0.052,23.279051,42.068624802101,-84.237225901849,
1.500,0.055,23.261654,42.068619428746,-84.237236386903,
1.600,0.058,23.368528,42.068613364019,-84.237246412082,
1.700,0.062,23.644417,42.068606681291,-84.237255962825,
1.800,0.065,24.034639,42.068599418880,-84.237264898417,
1.900,0.069,24.345324,42.068591621466,-84.237273131613,
2.000,0.073,24.678379,42.068583242719,-84.237280675755,
2.100,0.076,25.051203,42.068574317404,-84.237287434846,
2.200,0.080,25.468763,42.068564984941,-84.237293550254,
2.300,0.084,25.943491,42.068555274023,-84.237299000906,
2.400,0.088,26.378450,42.068545210357,-84.237303757185,
2.500,0.092,26.813412,42.068534779131,-84.237307682250,
2.600,0.096,27.226002,42.068524002773,-84.237310680280,
2.700,0.100,27.598824,42.068512962342,-84.237312877789,
2.800,0.104,27.994015,42.068501683175,-84.237314274991,
2.900,0.108,28.361868,42.068490189127,-84.237314882335,
3.000,0.112,28.677525,42.068478473550,-84.237314623948,
3.100,0.116,29.134855,42.068466573150,-84.237313581821,
3.200,0.121,29.631952,42.068454530468,-84.237311984157,
3.300,0.125,30.106678,42.068442356803,-84.237309945475,
3.400,0.130,30.541639,42.068430062197,-84.237307586822,
3.500,0.134,30.954229,42.068417638389,-84.237305019560,
3.600,0.139,31.259943,42.068405094960,-84.237302499435,
3.700,0.143,31.446354,42.068392470095,-84.237300191769,
3.800,0.148,31.520920,42.068379785307,-84.237298242185,
3.900,0.152,31.374275,42.068367062277,-84.237296788182,
4.000,0.157,31.210234,42.068354319999,-84.237296047206,
4.100,0.162,31.141884,42.068341592085,-84.237296257130,
4.200,0.166,31.172951,42.068328881017,-84.237297326919,
4.300,0.171,31.304682,42.068316184108,-84.237299286141,
4.400,0.175,31.637737,42.068303493621,-84.237302146760,
4.500,0.180,32.077667,42.068290788972,-84.237306007065,
4.600,0.185,32.659271,42.068278021335,-84.237310844684,
4.700,0.190,33.347752,42.068265236950,-84.237316386334,
4.800,0.195,34.133163,42.068252339912,-84.237322582930,
4.900,0.200,34.878811,42.068239246299,-84.237329391823,
5.000,0.205,35.602085,42.068225977078,-84.237336749770,
5.100,0.210,36.285595,42.068212501489,-84.237344510012,
5.200,0.216,36.969105,42.068198853561,-84.237352481232,
5.300,0.221,37.518394,42.068185038529,-84.237360552412,
5.400,0.227,37.739601,42.068171062367,-84.237368617380,
5.500,0.232,37.824108,42.068156908379,-84.237376555270,
5.600,0.238,37.970753,42.068142570581,-84.237384206369,
5.700,0.244,38.045315,42.068128061785,-84.237391571193,
5.800,0.249,38.144737,42.068113356014,-84.237398628508,
5.900,0.255,38.641834,42.068098423690,-84.237405371809,
6.000,0.260,39.183670,42.068083190865,-84.237411785098,
6.100,0.266,39.894516,42.068067578709,-84.237417920971,
6.200,0.272,40.876282,42.068051622555,-84.237423878684,
6.300,0.278,41.945042,42.068035310690,-84.237429692677,
6.400,0.285,42.792595,42.068018637841,-84.237435395716,
6.500,0.291,43.622746,42.068001559454,-84.237441020492,
6.600,0.298,44.447926,42.067984097868,-84.237446591320,
6.700,0.304,45.171204,42.067966338256,-84.237452141672,
6.800,0.311,45.854710,42.067948301749,-84.237457686083,
6.900,0.318,46.515850,42.067930008073,-84.237463233516,
7.000,0.325,47.114849,42.067911440345,-84.237468781951,
7.100,0.332,47.674088,42.067892607180,-84.237474331130,
7.200,0.339,48.210953,42.067873555680,-84.237479842822,
7.300,0.346,48.708046,42.067854288639,-84.237485284220,
7.400,0.353,49.182774,42.067834806827,-84.237490621888,
7.500,0.360,49.617733,42.067815073937,-84.237495794641,
7.600,0.368,50.075066,42.067795089836,-84.237500748607,
7.700,0.375,50.572159,42.067774889053,-84.237505533051,
7.800,0.383,51.046890,42.067754478571,-84.237510186032,
7.900,0.390,51.526585,42.067733867147,-84.237514758602,
8.000,0.398,52.041080,42.067713032912,-84.237519330279,
8.100,0.405,52.498413,42.067692012680,-84.237524074536,
8.200,0.413,52.995506,42.067670867372,-84.237529043313,
8.300,0.421,53.358391,42.067649638598,-84.237534291801,
8.400,0.429,53.482662,42.067628372699,-84.237539858840,
8.500,0.437,53.517464,42.067607128961,-84.237545793372,
8.600,0.444,53.281338,42.067586028144,-84.237552048567,
8.700,0.452,52.756905,42.067565121312,-84.237558521245,
8.800,0.460,52.051025,42.067544473824,-84.237565161826,
8.900,0.467,51.193531,42.067524147956,-84.237571926786,
9.000,0.475,50.114834,42.067504258891,-84.237578803775,
9.100,0.482,48.996361,42.067484903973,-84.237585800133,
9.200,0.489,47.833157,42.067466029888,-84.237592936831,
9.300,0.496,46.679893,42.067447645672,-84.237600251993,
9.400,0.502,45.640957,42.067429754252,-84.237607790259,
